Transaction ID,Date,Product Category,Product Subcategory,Quantity,Price per Unit,Total Sales,Cost of Goods Sold,Marketing Expense,Shipping Expense,Discount Applied,Customer ID,Region,Profit,Tax,Payment Method,Day of Week,Month,Quarter,Customer Segment,Sales Channel,Product Rating
337808,20-10-2023,Home & Kitchen,Appliances,5,14964.67,74823.35,59206.75,7167.84,2162.97,5%,2874,Himachal Pradesh,6285.79,4724.57,Cash,Friday,October,Q4,High-Value,Offline,1.23
754257,16-04-2023,Beauty,Haircare,2,47362.79,94725.58,57698.58,4881.22,957.08,No Discount,8786,Haryana,31188.7,12985.86,Credit Card,Sunday,April,Q2,Low-Value,Offline,2.56
449309,29-11-2023,Home & Kitchen,Cookware,1,46799.58,46799.58,31612.68,2739.63,193.59,No Discount,8938,Himachal Pradesh,12253.68,2506.33,Debit Card,Wednesday,November,Q4,High-Value,Online,3.97
355538,10-04-2023,Home & Kitchen,Appliances,4,48771.66,195086.64,122009.39,11981.05,1778.85,No Discount,7028,Punjab,59317.35,20788.5,UPI,Monday,April,Q2,High-Value,Retail Store,3.89
399393,24-07-2023,Home & Kitchen,Appliances,5,22337.18,111685.9,87669.45,6974.48,2419.3,5%,8257,Haryana,14622.67,6787.09,Cash,Monday,July,Q3,Low-Value,Offline,4.39
837180,09-07-2023,Fashion,Clothing,1,32915.23,32915.23,20275.58,2230.71,440.66,10%,5639,Maharastra,9968.28,2418.62,Credit Card,Sunday,July,Q3,Low-Value,Retail Store,2.75
151715,31-12-2023,Beauty,Makeup,3,37568.36,112705.08,72662.25,7097.28,406.1,10%,8060,Madhya Pradesh,32539.45,10652.68,Cash,Sunday,December,Q4,High-Value,Retail Store,3.83
944479,09-06-2023,Fashion,Accessories,3,34380.46,103141.38,67175.29,9885.96,821.22,No Discount,7740,Maharastra,25258.91,7941.29,Cash,Friday,June,Q2,High-Value,Retail Store,1.52
489181,29-12-2023,Electronics,TVs,5,34371.05,171855.25,126787.17,11426.18,1155.32,5%,5331,Himachal Pradesh,32486.58,18546.18,Credit Card,Friday,December,Q4,High-Value,Offline,3.49
258540,16-08-2023,Electronics,TVs,2,25064.76,50129.52,36872.18,2542.91,422.93,5%,4233,Haryana,10291.5,6346.49,Credit Card,Wednesday,August,Q3,High-Value,Online,3.3
495927,10-01-2023,Beauty,Skincare,4,21833.73,87334.92,55416.94,7667.94,1171.5,No Discount,1963,Haryana,23078.54,5801.05,Cash,Tuesday,January,Q1,Mid-Value,Online,1.18
502098,21-01-2023,Home & Kitchen,Decor,3,15290.83,45872.49,27603.94,4207.15,195.77,15%,4562,Madhya Pradesh,13865.63,6258.53,Cash,Saturday,January,Q1,Low-Value,Offline,3.95
424266,02-08-2023,Electronics,Mobiles,1,23726.3,23726.3,15642.72,1908.92,95.78,10%,3091,Uttarakhand,6078.88,2296.4,Credit Card,Wednesday,August,Q3,Low-Value,Retail Store,4.94
494417,15-12-2023,Electronics,Laptops,5,31057.8,155289,100629.92,9914.32,2102.3,10%,9534,Haryana,42642.46,8068.3,Credit Card,Friday,December,Q4,Mid-Value,Online,3.4
907821,21-01-2023,Home & Kitchen,Appliances,4,47422.13,189688.52,121330.38,18937.28,1597.42,5%,2231,Maharastra,47823.44,12985.97,UPI,Saturday,January,Q1,Low-Value,Retail Store,3.87
349039,17-01-2023,Home & Kitchen,Appliances,5,34225.04,171125.2,115704.63,15462.23,1887.71,5%,6568,Punjab,38070.63,16436.67,UPI,Tuesday,January,Q1,Mid-Value,Offline,1.68
536636,20-01-2023,Home & Kitchen,Furniture,5,34991.15,174955.75,122715.29,14703.48,2427.62,10%,7356,Punjab,35109.36,13646.26,Cash,Friday,January,Q1,High-Value,Online,3.36
317490,07-03-2023,Electronics,Audio Player,1,43377.35,43377.35,32900.57,2677.25,134.83,10%,7139,Punjab,7664.7,3571,Debit Card,Tuesday,March,Q1,High-Value,Retail Store,2.24
863049,20-07-2023,Home & Kitchen,Appliances,2,21582.84,43165.68,33379.74,4206.22,968.55,10%,5549,Gujrat,4611.17,4292.49,Debit Card,Thursday,July,Q3,Low-Value,Offline,4.02
186606,24-07-2023,Home & Kitchen,Cookware,2,15960.43,31920.86,23873.93,2769.4,580.69,No Discount,3855,Punjab,4696.84,2334.41,UPI,Monday,July,Q3,Low-Value,Online,4.02
425696,08-09-2023,Home & Kitchen,Furniture,5,14156,70780,43486.57,5935.83,1670.79,10%,4943,Madhya Pradesh,19686.81,7034.71,UPI,Friday,September,Q3,Low-Value,Offline,3.23
538960,29-09-2023,Home & Kitchen,Furniture,1,7973.67,7973.67,4791.31,571.33,243.19,10%,1685,Himachal Pradesh,2367.84,975.53,Debit Card,Friday,September,Q3,Mid-Value,Retail Store,1.83
940629,15-09-2023,Beauty,Fragrances,1,7712.44,7712.44,5444.9,501.47,151.79,10%,2500,Himachal Pradesh,1614.28,527.68,UPI,Friday,September,Q3,High-Value,Retail Store,3.31
129006,10-01-2023,Electronics,TVs,1,12907.5,12907.5,10305.36,1081.84,360.74,5%,7298,Haryana,1159.56,1189.75,Debit Card,Tuesday,January,Q1,Low-Value,Online,2.1
129373,26-06-2023,Beauty,Fragrances,2,20794.19,41588.38,27143.94,2502.98,385.89,10%,5166,Uttarakhand,11555.57,3562.64,UPI,Monday,June,Q2,Mid-Value,Offline,4.56
395976,06-10-2023,Beauty,Haircare,4,13757.74,55030.96,35217.81,5114.03,343.41,10%,7244,Gujrat,14355.71,3013.55,Debit Card,Friday,October,Q4,Mid-Value,Retail Store,2.22
403624,09-11-2023,Fashion,Shoes,4,35746.5,142986,88462.4,13410.68,1161.59,15%,3906,Himachal Pradesh,39951.33,17067.68,Credit Card,Thursday,November,Q4,Low-Value,Retail Store,3.9
750297,26-07-2023,Beauty,Fragrances,4,40042.22,160168.88,108397.44,10269.67,1406.09,5%,3299,Madhya Pradesh,40095.68,16520.05,Cash,Wednesday,July,Q3,Mid-Value,Retail Store,3.55
562664,25-08-2023,Beauty,Makeup,2,48548.36,97096.72,71361.45,8929.28,567.97,5%,4750,Punjab,16238.02,13984.34,Debit Card,Friday,August,Q3,Mid-Value,Online,2.71
732745,10-11-2023,Fashion,Shoes,3,28748.73,86246.19,51773.19,6682.79,1325.96,15%,4075,Haryana,26464.25,9995.51,Cash,Friday,November,Q4,High-Value,Online,1.97
954429,28-12-2023,Electronics,Laptops,4,11625.18,46500.72,33483.28,2838.43,1464.26,5%,1661,Gujrat,8714.75,3120.96,Debit Card,Thursday,December,Q4,Mid-Value,Retail Store,4
876724,28-11-2023,Beauty,Haircare,2,40268.05,80536.1,48914.61,6800.25,336.75,15%,5933,Gujrat,24484.49,7030.9,UPI,Tuesday,November,Q4,Low-Value,Retail Store,3.82
591739,02-05-2023,Home & Kitchen,Decor,3,45679.63,137038.89,83189.16,12369.8,1316.62,No Discount,5221,Himachal Pradesh,40163.31,13073.65,Debit Card,Tuesday,May,Q2,High-Value,Online,4.41
202007,27-02-2023,Electronics,Audio Player,4,21607.04,86428.16,62642.89,6491.59,254.02,10%,6664,Himachal Pradesh,17039.66,7678.29,Credit Card,Monday,February,Q1,High-Value,Retail Store,2.92
579469,13-08-2023,Electronics,Mobiles,1,15760.01,15760.01,12218.81,1517.23,372.94,15%,3220,Uttarakhand,1651.03,1835.93,UPI,Sunday,August,Q3,Mid-Value,Online,1.26
302507,30-08-2023,Home & Kitchen,Appliances,5,14905.95,74529.75,56696.58,6924.55,1407.63,15%,5326,Gujrat,9500.99,7238.13,Credit Card,Wednesday,August,Q3,High-Value,Retail Store,3
511795,06-11-2023,Beauty,Skincare,3,11663.25,34989.75,24816.75,3377.93,1305.39,5%,4607,Maharastra,5489.68,2634.62,Debit Card,Monday,November,Q4,Low-Value,Retail Store,4.95
351910,19-11-2023,Beauty,Skincare,2,5898.05,11796.1,8269.09,712.19,993.79,10%,6533,Haryana,1821.03,1166,Credit Card,Sunday,November,Q4,Low-Value,Online,1.82
673837,03-03-2023,Home & Kitchen,Appliances,2,40756.52,81513.04,52418.15,7690.48,737.43,15%,2751,Madhya Pradesh,20666.98,6648.2,Cash,Friday,March,Q1,Mid-Value,Offline,1.88
251000,12-08-2023,Home & Kitchen,Furniture,2,21276.72,42553.44,32522.25,4108.34,401.85,No Discount,2200,Punjab,5521,4458.12,UPI,Saturday,August,Q3,Mid-Value,Retail Store,2.54
998427,17-01-2023,Beauty,Makeup,4,32315.23,129260.92,100437.33,11584.4,239.44,5%,5335,Madhya Pradesh,16999.75,19302.51,Cash,Tuesday,January,Q1,Low-Value,Retail Store,2.08
578999,21-06-2023,Home & Kitchen,Appliances,5,14813.81,74069.05,47207.57,4707.32,350.06,No Discount,4831,Punjab,21804.1,7412.14,Debit Card,Wednesday,June,Q2,Mid-Value,Retail Store,1.46
300155,04-03-2023,Electronics,Audio Player,3,32260.26,96780.78,72414.49,8664.18,920.93,5%,2164,Madhya Pradesh,14781.18,12777.17,Credit Card,Saturday,March,Q1,Low-Value,Offline,2.15
212332,25-04-2023,Home & Kitchen,Furniture,3,12689.95,38069.85,25293.25,2312.01,349.86,15%,1238,Haryana,10114.73,3256.67,UPI,Tuesday,April,Q2,High-Value,Online,3.51
344851,05-07-2023,Beauty,Skincare,5,33268.81,166344.05,106723.19,10791.4,1474.72,10%,2936,Haryana,47354.74,20534.59,UPI,Wednesday,July,Q3,Low-Value,Online,1.68
693830,31-01-2023,Electronics,Audio Player,5,5667.36,28336.8,20541.85,1562.9,1816.2,15%,4124,Madhya Pradesh,4415.85,4183.02,Credit Card,Tuesday,January,Q1,Low-Value,Retail Store,3.71
662925,06-11-2023,Fashion,Shoes,1,5717.16,5717.16,3865.73,384.25,253.68,No Discount,1787,Haryana,1213.5,826.7,Cash,Monday,November,Q4,High-Value,Offline,3.7
347814,28-06-2023,Beauty,Haircare,4,30982.88,123931.52,97956.13,11233.22,1734.72,5%,2085,Maharastra,13007.45,9536.71,Debit Card,Wednesday,June,Q2,Low-Value,Retail Store,1.7
521437,26-05-2023,Beauty,Haircare,4,25584.04,102336.16,81728.77,6115.38,971.94,No Discount,3273,Gujrat,13520.07,9376.9,Cash,Friday,May,Q2,High-Value,Online,1.77
411599,24-10-2023,Home & Kitchen,Decor,4,30177.19,120708.76,76573.73,6601.84,930.43,15%,2112,Madhya Pradesh,36602.76,16767.04,UPI,Tuesday,October,Q4,Mid-Value,Online,1.26
259477,28-12-2023,Home & Kitchen,Decor,4,6754.84,27019.36,20506.08,2554.79,900.45,15%,4419,Punjab,3058.04,1527.6,Debit Card,Thursday,December,Q4,High-Value,Offline,3.34
507294,12-01-2023,Electronics,Laptops,1,23098.14,23098.14,16629.17,1849.13,351.79,15%,4250,Gujrat,4268.05,3456.26,Credit Card,Thursday,January,Q1,Low-Value,Online,3.27
311573,10-08-2023,Beauty,Fragrances,3,30677.07,92031.21,59491.51,8733.45,1270.18,10%,2452,Punjab,22536.07,7477.27,Cash,Thursday,August,Q3,Mid-Value,Online,1.79
866109,25-07-2023,Beauty,Fragrances,1,29671.03,29671.03,21729.71,1970.65,318.01,10%,6760,Maharastra,5652.66,2092.29,UPI,Tuesday,July,Q3,Low-Value,Offline,2.02
912800,22-02-2023,Beauty,Fragrances,4,36491.08,145964.32,107130.52,8381.99,883.97,5%,2358,Himachal Pradesh,29567.84,10883.87,Cash,Wednesday,February,Q1,High-Value,Online,1.8
567750,12-10-2023,Fashion,Shoes,3,45890.29,137670.87,94740.38,9158.86,672.88,No Discount,2597,Maharastra,33098.75,8253.06,UPI,Thursday,October,Q4,High-Value,Retail Store,1.82
505967,06-08-2023,Electronics,Audio Player,1,42157.96,42157.96,33226.75,3681.7,423.65,10%,5661,Madhya Pradesh,4825.86,3769.31,Cash,Sunday,August,Q3,Mid-Value,Retail Store,4.05
184056,29-11-2023,Electronics,Audio Player,2,40616.19,81232.38,62747.17,4636.87,267.32,10%,8545,Haryana,13581.02,8218.44,UPI,Wednesday,November,Q4,High-Value,Offline,3.14
717400,19-05-2023,Beauty,Haircare,1,49848.93,49848.93,34838.68,3937.41,301.6,10%,5361,Punjab,10771.24,2774.79,Credit Card,Friday,May,Q2,Low-Value,Online,2.68
806005,02-02-2023,Electronics,Audio Player,2,8867.54,17735.08,12423.69,1663.12,626.71,15%,4525,Gujrat,3021.56,1367.52,Credit Card,Thursday,February,Q1,Mid-Value,Offline,1.69
948406,27-04-2023,Beauty,Fragrances,3,42414.6,127243.8,89598.78,8452.66,382.76,No Discount,4748,Uttarakhand,28809.6,14918.71,Debit Card,Thursday,April,Q2,High-Value,Retail Store,2.23
160230,26-12-2023,Fashion,Accessories,2,14504.71,29009.42,18987.35,2273.77,864.74,5%,2402,Maharastra,6883.56,3071.36,Credit Card,Tuesday,December,Q4,Mid-Value,Online,2.28
557668,01-09-2023,Electronics,TVs,4,36826.25,147305,117494.44,8805.37,628.23,5%,4882,Himachal Pradesh,20376.96,21675.61,Debit Card,Friday,September,Q3,High-Value,Online,1.58
915181,26-05-2023,Beauty,Haircare,1,25681.54,25681.54,17461,1490.69,409.02,15%,5476,Haryana,6320.83,2053.87,Cash,Friday,May,Q2,Low-Value,Retail Store,4.08
291497,25-03-2023,Electronics,TVs,1,43414.9,43414.9,31208.67,2480.56,79.96,15%,7760,Haryana,9645.71,5357.13,UPI,Saturday,March,Q1,Mid-Value,Retail Store,2.28
211890,18-10-2023,Beauty,Makeup,5,5316.51,26582.55,20308.3,1593.43,1606.6,No Discount,1213,Uttarakhand,3074.22,3231.38,Debit Card,Wednesday,October,Q4,High-Value,Retail Store,1.33
338572,21-04-2023,Beauty,Haircare,3,16026.65,48079.95,33541.46,3849.98,517.64,15%,2254,Madhya Pradesh,10170.87,5731.27,UPI,Friday,April,Q2,Low-Value,Offline,4.59
485614,27-05-2023,Fashion,Accessories,2,28254.32,56508.64,34369.17,4385.47,862.28,No Discount,7010,Himachal Pradesh,16891.72,6710.3,Debit Card,Saturday,May,Q2,High-Value,Online,4.84
344670,26-11-2023,Home & Kitchen,Decor,3,24286.1,72858.3,56443.93,5814.58,925.74,10%,5393,Himachal Pradesh,9674.05,9144.84,UPI,Sunday,November,Q4,High-Value,Retail Store,1.65
331994,25-12-2023,Electronics,Laptops,1,28561.29,28561.29,21437.25,2735.87,205.66,15%,4806,Uttarakhand,4182.51,2193.71,Debit Card,Monday,December,Q4,Low-Value,Online,4.82
915114,21-05-2023,Home & Kitchen,Appliances,2,24803.88,49607.76,30594.71,4881.65,110.69,15%,9997,Madhya Pradesh,14020.71,5385.07,Credit Card,Sunday,May,Q2,Mid-Value,Retail Store,3.68
924321,07-03-2023,Electronics,TVs,2,33317.78,66635.56,50524.65,6294.45,128.85,5%,1558,Himachal Pradesh,9687.61,8282.8,Debit Card,Tuesday,March,Q1,Low-Value,Online,3.33
733077,03-05-2023,Electronics,Audio Player,1,29355.83,29355.83,21633.12,2306.06,168.43,No Discount,1345,Gujrat,5248.22,3113.01,UPI,Wednesday,May,Q2,Low-Value,Online,1.01
639111,30-07-2023,Home & Kitchen,Cookware,3,49597.23,148791.69,116924.13,14220.45,1452.79,10%,2548,Madhya Pradesh,16194.32,21879.47,Cash,Sunday,July,Q3,High-Value,Online,4.89
717165,11-10-2023,Electronics,Laptops,1,37898.08,37898.08,25361.18,2598.31,386.52,15%,6501,Gujrat,9552.07,2007.56,UPI,Wednesday,October,Q4,High-Value,Retail Store,1.17
433594,19-02-2023,Home & Kitchen,Appliances,1,36618.97,36618.97,25150.1,3162.42,374.35,5%,5871,Madhya Pradesh,7932.1,5018.37,Debit Card,Sunday,February,Q1,Mid-Value,Retail Store,2.91
900340,19-01-2023,Home & Kitchen,Appliances,4,30840.53,123362.12,88373.53,10577.49,1032.15,No Discount,7137,Gujrat,23378.95,8220.73,UPI,Thursday,January,Q1,Low-Value,Retail Store,4.4
486913,03-09-2023,Beauty,Makeup,4,18019.33,72077.32,56339.29,4691.74,534.62,15%,8276,Punjab,10511.67,9042.06,UPI,Sunday,September,Q3,Low-Value,Online,3.42
183771,10-09-2023,Fashion,Shoes,4,36146.04,144584.16,101932.54,11633.72,1084.46,No Discount,8205,Uttarakhand,29933.44,21299.99,UPI,Sunday,September,Q3,High-Value,Offline,4.65
780789,23-10-2023,Beauty,Haircare,5,8254.47,41272.35,31581.49,2143.23,1246.41,No Discount,2572,Uttarakhand,6301.22,6028.48,UPI,Monday,October,Q4,Mid-Value,Online,4.22
319709,12-08-2023,Electronics,TVs,1,46681.58,46681.58,29269.46,2859.34,149.95,10%,4697,Gujrat,14402.83,6190.03,UPI,Saturday,August,Q3,Low-Value,Online,2.6
279925,29-11-2023,Home & Kitchen,Furniture,2,17215.59,34431.18,24149.83,3284.08,376.22,10%,6936,Uttarakhand,6621.05,1848.16,UPI,Wednesday,November,Q4,Low-Value,Online,1.47
105882,16-01-2023,Home & Kitchen,Cookware,1,24746.2,24746.2,19652.96,2070.07,352.08,15%,5357,Gujrat,2671.09,2715.96,UPI,Monday,January,Q1,Low-Value,Online,2.03
706990,23-02-2023,Home & Kitchen,Furniture,5,44584.28,222921.4,165843.39,18329.32,2112.54,10%,6327,Uttarakhand,36636.15,24108.62,UPI,Thursday,February,Q1,Mid-Value,Online,4.2
769952,28-07-2023,Electronics,Mobiles,5,49809.52,249047.6,189688.21,13961.17,997.1,15%,5730,Punjab,44401.12,17763.93,Debit Card,Friday,July,Q3,Mid-Value,Online,3.35
403816,21-04-2023,Home & Kitchen,Cookware,2,16127.89,32255.78,24348.34,2789.97,867.19,5%,6144,Gujrat,4250.28,4260.88,Cash,Friday,April,Q2,High-Value,Online,3.52
940589,04-04-2023,Home & Kitchen,Decor,2,15086.84,30173.68,18230.34,2328.86,651.85,5%,2531,Madhya Pradesh,8962.63,2989.67,Debit Card,Tuesday,April,Q2,Mid-Value,Offline,4.04
518887,15-08-2023,Fashion,Clothing,3,7738.79,23216.37,17972.76,2127.37,925.06,10%,5318,Himachal Pradesh,2191.18,3008.69,Debit Card,Tuesday,August,Q3,High-Value,Online,2.38
803238,20-01-2023,Electronics,Audio Player,5,10975.23,54876.15,43727.04,4083.6,748.74,15%,5228,Gujrat,6316.77,6735.77,Cash,Friday,January,Q1,High-Value,Online,3.8
166138,12-03-2023,Fashion,Accessories,2,43703.26,87406.52,61585.46,5186.02,520.49,10%,2571,Haryana,20114.55,7523.5,UPI,Sunday,March,Q1,Mid-Value,Retail Store,3.49
720291,26-06-2023,Fashion,Clothing,2,46854.24,93708.48,56387.39,5205.93,911.81,10%,2835,Haryana,31203.35,10324.86,UPI,Monday,June,Q2,High-Value,Offline,4.37
667582,05-03-2023,Home & Kitchen,Decor,1,31331.75,31331.75,20872.61,2852.34,244.25,10%,1159,Uttarakhand,7362.55,4098.79,UPI,Sunday,March,Q1,Low-Value,Retail Store,1.47
206143,18-01-2023,Home & Kitchen,Cookware,4,38051.4,152205.6,100706.2,10035.07,867.7,10%,8737,Uttarakhand,40596.63,14697.85,UPI,Wednesday,January,Q1,High-Value,Online,1.61
177332,27-10-2023,Electronics,TVs,3,11000.43,33001.29,22329.21,2923.02,777.44,5%,1319,Haryana,6971.62,4315.33,Cash,Friday,October,Q4,Mid-Value,Online,3.4
980031,31-03-2023,Beauty,Makeup,5,20939.65,104698.25,70840.72,6102.24,2168.65,15%,4231,Madhya Pradesh,25586.64,10222.07,Debit Card,Friday,March,Q1,Low-Value,Retail Store,3.66
270476,25-09-2023,Electronics,Laptops,2,25323.33,50646.66,35194.18,3072.54,876.96,5%,4258,Himachal Pradesh,11502.98,2915.16,UPI,Monday,September,Q3,Mid-Value,Online,4.49
867051,06-12-2023,Home & Kitchen,Appliances,5,22493.8,112469,88001,5756.6,515.44,15%,8817,Madhya Pradesh,18195.96,14747.72,Credit Card,Wednesday,December,Q4,Mid-Value,Offline,4.94
188544,22-12-2023,Beauty,Fragrances,2,48960.76,97921.52,67114.99,6810.45,384.33,15%,4697,Himachal Pradesh,23611.75,5128.45,Debit Card,Friday,December,Q4,Mid-Value,Online,3.15
959394,01-07-2023,Electronics,TVs,4,16062.66,64250.64,47750.94,5218.56,1041.86,No Discount,8099,Himachal Pradesh,10239.28,3491.77,Debit Card,Saturday,July,Q3,Mid-Value,Online,4.72
732281,06-11-2023,Electronics,Audio Player,1,18398.55,18398.55,14251.89,960.59,255.75,No Discount,4119,Madhya Pradesh,2930.32,1223.36,UPI,Monday,November,Q4,Low-Value,Retail Store,2.48
800731,01-05-2023,Home & Kitchen,Furniture,1,26780.24,26780.24,19778.04,2065.54,108.37,10%,7567,Madhya Pradesh,4828.29,3157.63,Cash,Monday,May,Q2,Mid-Value,Offline,1.29
341293,09-04-2023,Beauty,Fragrances,2,23853.13,47706.26,35821.54,2788.55,398.73,10%,8692,Madhya Pradesh,8697.44,4728.35,UPI,Sunday,April,Q2,Mid-Value,Online,4.56
978384,27-09-2023,Fashion,Clothing,1,27883.88,27883.88,19474.67,2710.32,296.26,10%,9885,Uttarakhand,5402.63,1644,Debit Card,Wednesday,September,Q3,High-Value,Retail Store,2.71
795261,03-09-2023,Electronics,Audio Player,5,8290.02,41450.1,32407.79,2159.18,1492.26,5%,1117,Punjab,5390.87,4929.42,Debit Card,Sunday,September,Q3,Mid-Value,Online,3.9
631057,26-08-2023,Electronics,Mobiles,4,36311.94,145247.76,93147.59,12701.9,1853.05,15%,5210,Uttarakhand,37545.22,18401.39,Credit Card,Saturday,August,Q3,High-Value,Online,2.17
225560,05-08-2023,Beauty,Skincare,1,26119.95,26119.95,17047.48,2127.97,366.49,No Discount,9178,Himachal Pradesh,6578.01,1427.2,Debit Card,Saturday,August,Q3,Mid-Value,Online,1.3
164918,04-12-2023,Fashion,Clothing,1,20749.37,20749.37,15148.72,1536.5,266.38,15%,6366,Maharastra,3797.77,3068.73,UPI,Monday,December,Q4,Mid-Value,Offline,3.94
615317,10-07-2023,Fashion,Shoes,2,45354.1,90708.2,64897.61,8543.47,582.62,15%,5801,Punjab,16684.5,6415.01,Cash,Monday,July,Q3,Mid-Value,Online,1.21
371779,03-03-2023,Fashion,Clothing,3,30368.36,91105.08,68340.98,6990.9,732.75,5%,8139,Himachal Pradesh,15040.45,11066.96,UPI,Friday,March,Q1,Low-Value,Online,1.64
164255,10-05-2023,Beauty,Skincare,2,14081.58,28163.16,19730.44,2346.21,478.91,10%,1843,Madhya Pradesh,5607.6,3302.19,Debit Card,Wednesday,May,Q2,Low-Value,Offline,4.65
742728,19-08-2023,Fashion,Accessories,1,6625.08,6625.08,5185.6,508.95,114.96,No Discount,7228,Maharastra,815.57,384.08,Cash,Saturday,August,Q3,High-Value,Offline,3.28
612334,18-07-2023,Fashion,Shoes,1,43053.18,43053.18,32289.03,3558.61,472.13,15%,2274,Haryana,6733.41,5220.62,Debit Card,Tuesday,July,Q3,High-Value,Online,1.26
842357,14-10-2023,Electronics,Audio Player,5,16595.54,82977.7,66143.71,4380.77,1894.83,No Discount,8738,Gujrat,10558.39,10007.53,UPI,Saturday,October,Q4,High-Value,Offline,4.36
171192,14-05-2023,Beauty,Fragrances,3,46024.64,138073.92,88602.48,7238.06,1197.6,15%,6602,Madhya Pradesh,41035.78,12510.5,Cash,Sunday,May,Q2,Low-Value,Offline,4.51
340967,24-06-2023,Fashion,Shoes,4,40085.52,160342.08,123379.01,9773.72,734.36,5%,7376,Haryana,26454.99,22243.7,Debit Card,Saturday,June,Q2,High-Value,Offline,4.91
832527,20-06-2023,Electronics,Mobiles,2,29601.3,59202.6,44588.55,3112.15,607.11,10%,3700,Punjab,10894.79,3745.86,Cash,Tuesday,June,Q2,Low-Value,Online,3.73
136686,05-06-2023,Fashion,Shoes,5,32140.86,160704.3,100473.4,14203.71,1323.67,5%,6646,Uttarakhand,44703.52,14528.9,Cash,Monday,June,Q2,Low-Value,Online,3.04
186399,28-09-2023,Home & Kitchen,Cookware,2,8059.43,16118.86,10595.51,1374.88,249.07,5%,1814,Himachal Pradesh,3899.4,2163.91,Credit Card,Thursday,September,Q3,Mid-Value,Offline,2.36
436262,05-04-2023,Fashion,Shoes,3,14008.65,42025.95,27217.6,4034.14,1257.08,5%,2908,Haryana,9517.13,3974.55,Cash,Wednesday,April,Q2,Low-Value,Online,4.66
374849,30-10-2023,Fashion,Clothing,4,48800.12,195200.48,130575.67,19460.66,886.33,15%,4844,Himachal Pradesh,44277.82,24414.18,Debit Card,Monday,October,Q4,Low-Value,Online,4.18
711148,20-02-2023,Fashion,Accessories,1,25162.61,25162.61,18709.72,1620.95,262.9,10%,2033,Gujrat,4569.04,2635.92,Debit Card,Monday,February,Q1,High-Value,Online,1.09
995468,03-03-2023,Home & Kitchen,Furniture,5,42879.8,214399,167142.94,13063.65,697.92,10%,7024,Maharastra,33494.49,31407.98,UPI,Friday,March,Q1,Mid-Value,Offline,4.33
522891,26-11-2023,Electronics,TVs,2,31274.84,62549.68,41367.85,5330.09,688.4,15%,4537,Uttarakhand,15163.34,7506.24,Credit Card,Sunday,November,Q4,High-Value,Offline,4.89
530549,02-08-2023,Home & Kitchen,Furniture,2,27414.51,54829.02,36242.32,4207.28,704.81,5%,3468,Himachal Pradesh,13674.61,3319.96,Debit Card,Wednesday,August,Q3,Low-Value,Online,1.28
340856,26-12-2023,Beauty,Skincare,3,29116.74,87350.22,62611.18,8067.47,920.26,No Discount,3882,Madhya Pradesh,15751.31,6906.76,Credit Card,Tuesday,December,Q4,Mid-Value,Online,4.05
956980,15-08-2023,Home & Kitchen,Furniture,4,47943.04,191772.16,122472.23,17415.44,335.81,10%,1290,Haryana,51548.68,16046.76,Credit Card,Tuesday,August,Q3,Mid-Value,Offline,4.78
852763,17-01-2023,Electronics,Laptops,5,17801.65,89008.25,70521.15,5971.36,727.71,5%,3706,Uttarakhand,11788.03,7321.29,UPI,Tuesday,January,Q1,Low-Value,Retail Store,2.51
